TIME,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,Load,year,month,day,hour,weekday,load_lag_1,load_lag_24,load_rolling_mean_24,load_rolling_std_24
2024-01-08 03:00:00,10574.54,1514.35,6038.41,1183.19,11781.99,2736.22,6001.31,1123.54,40953.54,2024,1,8,3,0,41284.35,45386.19,46173.909999999996,3001.221219963084
2024-01-08 04:00:00,10536.31,1514.77,6143.71,1182.1,11810.92,2787.25,5998.86,1127.78,41101.7,2024,1,8,4,0,40953.54,45699.88,45982.31916666666,3174.560588297754
2024-01-08 05:00:00,10708.35,1555.49,6104.09,1199.57,12134.77,2816.65,6125.19,1137.96,41782.08,2024,1,8,5,0,41101.7,46570.33,45782.80875,3284.5564185075955
2024-01-08 06:00:00,11228.2,1659.17,6125.23,1258.27,12946.17,2941.34,6460.76,1178.28,43797.43,2024,1,8,6,0,41782.08,47864.27,45613.35708333333,3277.4013098655964
2024-01-08 07:00:00,11875.8,1793.84,6143.35,1345.6,14138.74,3036.07,7010.08,1255.13,46598.61,2024,1,8,7,0,43797.43,49638.74,45486.685,3172.1147865573644
2024-01-08 08:00:00,12217.38,1850.1,6140.29,1285.75,14726.33,3200.75,7291.13,1302.55,48014.27,2024,1,8,8,0,46598.61,51249.87,45351.86833333334,2979.432049908743
2024-01-08 09:00:00,12345.71,1823.78,6221.18,1298.43,14764.09,3156.82,7307.8,1293.02,48210.82,2024,1,8,9,0,48014.27,51555.93,45212.48875,2745.655352600508
2024-01-08 10:00:00,12416.58,1804.52,6312.07,1295.28,14697.59,3256.93,7305.2,1291.21,48379.38,2024,1,8,10,0,48210.82,49708.4,45157.112916666665,2663.2011049348384
2024-01-08 11:00:00,12547.22,1749.78,6352.15,1284.52,14703.37,3412.21,7205.36,1300.67,48555.28,2024,1,8,11,0,48379.38,47622.6,45195.97458333333,2707.183602705323
2024-01-08 12:00:00,12605.76,1732.31,6302.5,1278.63,14849.46,3631.39,7175.55,1311.02,48886.62,2024,1,8,12,0,48555.28,46056.41,45313.899999999994,2806.128008044298
2024-01-08 13:00:00,12630.01,1702.62,6237.07,1268.99,14705.37,3776.32,7228.29,1297.81,48846.48,2024,1,8,13,0,48886.62,44892.59,45478.645416666666,2894.9760472689404
2024-01-08 14:00:00,12681.72,1663.52,6190.82,1311.03,14378.78,3961.91,6995.63,1295.65,48479.05,2024,1,8,14,0,48846.48,43940.16,45667.76583333333,2938.037490114993
2024-01-08 15:00:00,12604.62,1648.25,6096.61,1327.49,14155.07,4057.97,6935.99,1281.97,48107.97,2024,1,8,15,0,48479.05,43277.54,45869.033749999995,2932.625215121046
2024-01-08 16:00:00,12577.36,1630.5,6041.77,1341.51,14071.5,4131.07,7011.26,1270.49,48075.46,2024,1,8,16,0,48107.97,43267.17,46069.37916666667,2911.31217960731
2024-01-08 17:00:00,12353.31,1665.93,6007.92,1355.2,14320.92,4120.15,7303.69,1297.12,48424.23,2024,1,8,17,0,48075.46,44024.23,46252.7125,2915.461098818513
2024-01-08 18:00:00,12386.04,1773.91,6057.36,1427.04,14995.74,3945.15,7702.9,1357.67,49645.8,2024,1,8,18,0,48424.23,46059.24,46402.152500000004,2995.922187114642
2024-01-08 19:00:00,12483.45,1790.9,6190.45,1524.82,15537.44,3923.46,8221.62,1448.78,51120.93,2024,1,8,19,0,49645.8,48447.54,46513.543750000004,3122.311734806685
2024-01-08 20:00:00,12400.6,1828.13,6266.56,1537.97,15495.34,3773.75,8231.19,1472.57,51006.12,2024,1,8,20,0,51120.93,48779.4,46606.32375,3223.997281454277
2024-01-08 21:00:00,12264.3,1820.71,6367.02,1545.81,15568.0,3693.01,8204.48,1494.59,50957.92,2024,1,8,21,0,51006.12,48528.87,46707.53416666667,3323.56543427573
2024-01-08 22:00:00,11955.59,1773.3,6412.99,1536.23,15471.79,3588.35,7924.74,1476.91,50139.91,2024,1,8,22,0,50957.92,47590.18,46813.77291666667,3393.0316415450648
2024-01-08 23:00:00,11537.2,1700.95,6380.79,1505.73,15089.91,3405.52,7599.77,1436.4,48656.28,2024,1,8,23,0,50139.91,45470.26,46946.52375,3400.499478382067
2024-01-09 00:00:00,11134.49,1666.51,6461.0,1473.8,14806.87,3199.22,7299.46,1408.23,47449.56,2024,1,9,0,1,48656.28,43611.48,47106.443750000006,3326.2778979943023
2024-01-09 01:00:00,10967.85,1739.24,6485.37,1453.73,14655.62,2956.0,7148.51,1421.38,46827.7,2024,1,9,1,1,47449.56,42080.86,47304.22875,3150.964099241233
2024-01-09 02:00:00,10903.55,1769.02,6470.79,1456.34,14717.61,2905.51,7119.84,1417.39,46760.04,2024,1,9,2,1,46827.7,41284.35,47532.38250000001,2882.9719070088427
2024-01-09 03:00:00,10925.98,1777.72,6391.83,1458.87,14888.44,2865.99,7252.88,1424.06,46985.76,2024,1,9,3,1,46760.04,40953.54,47783.725000000006,2525.2343468022086
2024-01-09 04:00:00,11170.35,1855.5,6289.25,1460.79,15221.08,2890.82,7394.29,1441.49,47723.57,2024,1,9,4,1,46985.76,41101.7,48059.63625,2087.1627062944053
2024-01-09 05:00:00,11619.34,1939.06,6275.11,1490.23,15895.46,2973.63,7722.46,1478.89,49394.18,2024,1,9,5,1,47723.57,41782.08,48376.80708333334,1617.1992185484455
2024-01-09 06:00:00,12518.98,2079.54,6354.6,1558.72,17109.6,3196.56,8338.73,1551.32,52708.04,2024,1,9,6,1,49394.18,43797.43,48748.0825,1541.2200115697285
2024-01-09 07:00:00,13615.98,2264.77,6424.61,1648.77,18629.83,3600.1,9180.47,1659.53,57024.07,2024,1,9,7,1,52708.04,46598.61,49182.47666666666,2226.0926766571497
2024-01-09 08:00:00,14152.88,2267.4,6393.64,1639.85,19332.19,3814.39,9555.68,1706.53,58862.54,2024,1,9,8,1,57024.07,48014.27,49634.487916666665,2959.227404715142
2024-01-09 09:00:00,14087.47,2229.69,6317.58,1608.78,18751.02,3757.68,9232.66,1645.53,57630.4,2024,1,9,9,1,58862.54,48210.82,50026.970416666656,3359.7513919083563
2024-01-09 10:00:00,14010.06,2195.68,6372.32,1592.8,18059.68,3671.02,8813.16,1564.96,56279.68,2024,1,9,10,1,57630.4,48379.38,50356.14958333334,3571.649146170878
2024-01-09 11:00:00,13927.35,2142.08,6363.23,1551.55,17429.97,3594.6,8414.38,1492.24,54915.39,2024,1,9,11,1,56279.68,48555.28,50621.15416666667,3666.9005331311328
2024-01-09 12:00:00,13687.28,2052.91,6311.09,1500.05,16676.54,3513.78,8038.45,1418.19,53198.29,2024,1,9,12,1,54915.39,48886.62,50800.80708333334,3683.8076071776145
2024-01-09 13:00:00,13444.19,1995.66,6315.94,1438.82,16031.02,3404.44,7699.68,1348.95,51678.71,2024,1,9,13,1,53198.29,48846.48,50918.81666666666,3663.7897586250274
2024-01-09 14:00:00,13223.91,1930.94,6259.03,1390.55,15389.82,3363.8,7442.33,1291.29,50291.67,2024,1,9,14,1,51678.71,48479.05,50994.342500000006,3629.8348627669734
2024-01-09 15:00:00,12983.54,1853.61,6116.56,1357.77,14835.62,3346.76,7284.02,1246.35,49024.22,2024,1,9,15,1,50291.67,48107.97,51032.51958333334,3602.8755587706064
2024-01-09 16:00:00,12798.61,1820.03,6061.68,1363.29,14329.89,3338.88,7216.85,1223.44,48152.67,2024,1,9,16,1,49024.22,48075.46,51035.736666666664,3600.153780338264
2024-01-09 17:00:00,12765.45,1834.59,6064.94,1370.31,14441.5,3379.18,7427.12,1235.65,48518.73,2024,1,9,17,1,48152.67,48424.23,51039.674166666664,3597.2238689939745
2024-01-09 18:00:00,13224.04,1970.36,6111.67,1396.74,15350.35,3515.32,7862.13,1283.5,50714.11,2024,1,9,18,1,48518.73,49645.8,51084.18708333333,3585.817493381221
2024-01-09 19:00:00,13694.87,2096.91,6144.3,1426.56,16288.5,3788.37,8522.79,1403.15,53365.46,2024,1,9,19,1,50714.11,51120.93,51177.70916666667,3615.960670723134
2024-01-09 20:00:00,13791.16,2152.87,6240.07,1517.77,16671.6,3931.55,8832.41,1453.47,54590.9,2024,1,9,20,1,53365.46,51006.12,51327.075000000004,3682.0004683866932
2024-01-09 21:00:00,13838.76,2181.0,6313.98,1479.2,16864.39,3982.81,8958.3,1489.31,55107.75,2024,1,9,21,1,54590.9,50957.92,51499.98458333333,3760.51345937361
2024-01-09 22:00:00,13638.33,2172.86,6282.68,1476.75,16672.25,3964.05,8899.29,1490.54,54596.75,2024,1,9,22,1,55107.75,50139.91,51685.68625,3800.263861288526
2024-01-09 23:00:00,13253.92,2127.76,6281.71,1440.92,16154.27,3857.77,8616.45,1461.73,53194.54,2024,1,9,23,1,54596.75,48656.28,51874.78041666667,3755.617841100887
2024-01-10 00:00:00,12916.79,2097.87,6307.0,1422.95,15707.7,3722.49,8356.05,1439.11,51969.97,2024,1,10,0,2,53194.54,47449.56,52063.13083333333,3635.4676015657005
2024-01-10 01:00:00,12724.38,2081.07,6329.76,1428.51,15395.2,3633.29,8237.12,1419.6,51248.93,2024,1,10,1,2,51969.97,46827.7,52247.34875,3466.743145784816
2024-01-10 02:00:00,12660.28,2069.35,6366.5,1413.41,15276.61,3580.52,8234.45,1418.25,51019.37,2024,1,10,2,2,51248.93,46760.04,52424.82083333333,3277.476144690678
2024-01-10 03:00:00,12687.16,2106.09,6357.37,1419.21,15297.95,3573.57,8294.79,1422.32,51158.46,2024,1,10,3,2,51019.37,46985.76,52598.68333333333,3081.200769428591
2024-01-10 04:00:00,12820.13,2145.37,6343.49,1441.15,15428.83,3609.29,8412.38,1436.64,51637.29,2024,1,10,4,2,51158.46,47723.57,52761.755000000005,2910.824539246237
2024-01-10 05:00:00,13173.06,2212.0,6328.11,1461.41,15794.52,3702.14,8691.25,1469.66,52832.15,2024,1,10,5,2,51637.29,49394.18,52905.003749999996,2821.1052230638575
2024-01-10 06:00:00,13920.5,2347.6,6350.24,1513.55,16748.26,3948.43,9261.88,1532.63,55623.1,2024,1,10,6,2,52832.15,52708.04,53026.46458333333,2874.503998948956
2024-01-10 07:00:00,14881.09,2482.52,6383.6,1575.15,18218.39,4335.4,10108.14,1638.52,59622.81,2024,1,10,7,2,55623.1,57024.07,53134.74541666667,3073.684339081141
2024-01-10 08:00:00,15113.05,2529.91,6336.64,1603.08,18673.02,4375.71,10380.05,1689.09,60700.55,2024,1,10,8,2,59622.81,58862.54,53211.32916666666,3240.949411898625
2024-01-10 09:00:00,14741.65,2396.8,6314.95,1514.76,17991.88,4127.4,9890.52,1603.45,58581.42,2024,1,10,9,2,60700.55,57630.4,53250.95500000001,3302.557142640912
2024-01-10 10:00:00,14158.24,2170.91,6417.52,1506.98,16963.48,3857.54,9066.66,1482.46,55623.78,2024,1,10,10,2,58581.42,56279.68,53223.62583333333,3279.0343409102397
2024-01-10 11:00:00,13608.07,1966.18,6347.58,1432.13,15946.59,3667.64,8308.81,1375.27,52652.27,2024,1,10,11,2,55623.78,54915.39,53129.32916666667,3260.7581115331936
2024-01-10 12:00:00,13131.56,1801.62,6348.94,1369.14,14963.48,3579.91,7745.79,1288.58,50229.02,2024,1,10,12,2,52652.27,53198.29,53005.60958333333,3313.9243808308065
2024-01-10 13:00:00,12744.46,1671.98,6290.9,1311.78,14049.2,3425.38,7329.1,1226.78,48049.57,2024,1,10,13,2,50229.02,51678.71,52854.395416666666,3456.821038427166
2024-01-10 14:00:00,12586.28,1575.59,6276.89,1279.12,13299.52,3354.13,7013.73,1173.81,46559.07,2024,1,10,14,2,48049.57,50291.67,52698.870416666665,3655.395754669547
2024-01-10 15:00:00,12450.02,1560.37,6256.21,1244.43,12683.4,3355.72,6859.97,1134.27,45544.4,2024,1,10,15,2,46559.07,49024.22,52553.87791666666,3870.1924471405773
2024-01-10 16:00:00,12329.83,1513.8,6165.55,1228.03,12380.57,3356.68,6831.97,1119.14,44925.56,2024,1,10,16,2,45544.4,48152.67,52419.415,4080.1195463133795
2024-01-10 17:00:00,12182.65,1524.41,6000.51,1220.87,12415.95,3299.37,6950.44,1121.41,44715.61,2024,1,10,17,2,44925.56,48518.73,52260.95166666667,4305.811289092355
2024-01-10 18:00:00,12388.96,1611.04,5998.63,1258.7,13063.46,3356.61,7295.38,1154.31,46127.08,2024,1,10,18,2,44715.61,50714.11,52069.82541666666,4475.902679694373
2024-01-10 19:00:00,12675.16,1686.84,6180.39,1331.15,13897.04,3495.39,7830.05,1247.83,48343.85,2024,1,10,19,2,46127.08,53365.46,51860.59166666667,4529.750659693853
2024-01-10 20:00:00,12569.65,1759.19,6252.14,1345.06,13998.59,3517.23,7936.95,1272.82,48651.62,2024,1,10,20,2,48343.85,54590.9,51613.121666666666,4536.335745174151
2024-01-10 21:00:00,12400.39,1780.81,6231.71,1340.93,13955.96,3543.07,7968.05,1290.42,48511.35,2024,1,10,21,2,48651.62,55107.75,51338.27166666667,4515.17925678978
2024-01-10 22:00:00,12103.88,1746.26,6191.48,1340.18,13656.07,3464.65,7832.71,1287.31,47622.54,2024,1,10,22,2,48511.35,54596.75,51047.67958333334,4520.77203938563
2024-01-10 23:00:00,11635.68,1654.89,6231.03,1325.2,13070.5,3258.86,7473.13,1265.63,45914.92,2024,1,10,23,2,47622.54,53194.54,50744.36208333333,4613.722025184131
2024-01-11 00:00:00,11102.92,1570.08,6092.05,1228.53,12363.08,3123.92,7148.29,1240.06,43868.92,2024,1,11,0,3,45914.92,51969.97,50406.818333333336,4812.226464593702
2024-01-11 01:00:00,10751.32,1465.97,6032.86,1132.57,11944.38,3014.19,6968.28,1225.74,42535.31,2024,1,11,1,3,43868.92,51248.93,50043.75083333333,5067.847929856968
2024-01-11 02:00:00,10566.61,1475.42,6098.28,1178.18,11886.81,2959.76,6946.05,1238.28,42349.39,2024,1,11,2,3,42535.31,51019.37,49682.50166666667,5299.016453237697
2024-01-11 03:00:00,10573.14,1494.35,6219.68,1197.49,12091.15,2798.26,6970.61,1270.94,42615.62,2024,1,11,3,3,42349.39,51158.46,49326.549999999996,5479.415070740729
2024-01-11 04:00:00,10601.47,1528.84,6318.87,1245.05,12393.0,2935.29,7048.18,1303.31,43374.01,2024,1,11,4,3,42615.62,51637.29,48982.246666666666,5586.473948811841
2024-01-11 05:00:00,10813.3,1555.48,6304.56,1274.84,12944.0,2944.75,7338.51,1337.38,44512.81,2024,1,11,5,3,43374.01,52832.15,48635.607500000006,5595.301586905571
2024-01-11 06:00:00,11419.29,1670.6,6332.24,1342.96,14090.53,3207.05,7862.43,1408.5,47333.61,2024,1,11,6,3,44512.81,55623.1,48290.21208333334,5397.5726859950255
2024-01-11 07:00:00,12195.77,1804.06,6365.64,1436.75,15704.71,3552.52,8636.57,1528.56,51224.59,2024,1,11,7,3,47333.61,59622.81,47940.28625,4878.173369821216
2024-01-11 08:00:00,12488.07,1815.13,6318.36,1508.38,16354.64,3623.81,8958.29,1570.42,52637.11,2024,1,11,8,3,51224.59,60700.55,47604.30958333333,4190.298990446186
2024-01-11 09:00:00,12454.74,1762.02,6249.86,1491.16,15845.88,3520.16,8673.78,1494.9,51492.5,2024,1,11,9,3,52637.11,58581.42,47308.93791666667,3589.6901584591756
2024-01-11 10:00:00,12457.59,1702.44,6221.42,1432.96,14983.29,3431.41,8151.34,1388.14,49768.6,2024,1,11,10,3,51492.5,55623.78,47064.97208333333,3175.0385810828725
2024-01-11 11:00:00,12443.69,1607.57,6192.67,1373.3,14008.81,3334.05,7670.41,1290.79,47921.3,2024,1,11,11,3,49768.6,52652.27,46867.84833333333,2952.101850672607
2024-01-11 12:00:00,12429.15,1574.95,6101.18,1311.5,13200.63,3316.64,7215.69,1220.9,46370.65,2024,1,11,12,3,47921.3,50229.02,46707.082916666666,2864.8716603342773
2024-01-11 13:00:00,12423.04,1540.7,6031.9,1262.72,12549.64,3297.86,6898.22,1162.1,45166.17,2024,1,11,13,3,46370.65,48049.57,46586.94125,2866.5839847733296
2024-01-11 14:00:00,12587.7,1500.27,6038.18,1224.7,12221.97,3352.86,6759.06,1141.71,44826.44,2024,1,11,14,3,45166.17,46559.07,46514.74833333333,2889.045955749334
2024-01-11 15:00:00,12652.8,1482.4,6038.7,1195.64,11962.14,3401.48,6768.84,1110.07,44612.06,2024,1,11,15,3,44826.44,45544.4,46475.90083333334,2908.861410448936
2024-01-11 16:00:00,12658.72,1474.35,6070.87,1187.71,11859.04,3429.57,6858.49,1112.66,44651.43,2024,1,11,16,3,44612.06,44925.56,46464.47875,2915.7438025317683
2024-01-11 17:00:00,12611.37,1478.08,6029.26,1188.26,12028.16,3597.26,7058.09,1118.65,45109.13,2024,1,11,17,3,44651.43,44715.61,46480.87541666667,2906.5735102349495
2024-01-11 18:00:00,12713.37,1557.31,6110.54,1228.71,12544.91,3614.96,7322.45,1138.59,46230.85,2024,1,11,18,3,45109.13,46127.08,46485.199166666665,2906.101474602346
2024-01-11 19:00:00,12837.52,1607.28,6196.15,1295.24,13129.85,3705.57,7652.26,1193.8,47617.66,2024,1,11,19,3,46230.85,48343.85,46454.94125,2889.6419559918672
2024-01-11 20:00:00,12721.95,1635.33,6080.74,1298.1,13097.41,3625.84,7658.16,1212.13,47329.65,2024,1,11,20,3,47617.66,48651.62,46399.85916666667,2858.3790297160926
2024-01-11 21:00:00,12581.93,1558.94,6123.03,1280.34,12944.1,3631.35,7568.01,1219.04,46906.74,2024,1,11,21,3,47329.65,48511.35,46333.00041666667,2825.4192301789008
2024-01-11 22:00:00,12267.58,1501.82,6084.58,1250.59,12469.83,3539.44,7237.78,1189.7,45541.31,2024,1,11,22,3,46906.74,47622.54,46246.2825,2816.042856124938
2024-01-11 23:00:00,11753.41,1435.01,5989.06,1222.11,11708.83,3373.94,6817.77,1146.9,43447.03,2024,1,11,23,3,45541.31,45914.92,46143.45375000001,2873.147666885309
2024-01-12 00:00:00,11192.47,1346.35,5926.72,1204.23,10896.37,3146.99,6374.4,1100.54,41188.07,2024,1,12,0,4,43447.03,43868.92,46031.751666666656,3014.078204039562
2024-01-12 01:00:00,10732.75,1264.55,5894.26,1196.76,10177.35,2963.69,6064.34,1091.11,39384.8,2024,1,12,1,4,41188.07,42535.31,45900.480416666665,3233.5916321872905
2024-01-12 02:00:00,10490.07,1231.4,5938.54,1221.49,9891.16,2830.81,5830.12,1087.57,38521.16,2024,1,12,2,4,39384.8,42349.39,45740.97083333333,3499.8393049978217
2024-01-12 03:00:00,10341.35,1181.59,5807.66,1252.25,9871.62,2758.85,5701.71,1101.72,38016.75,2024,1,12,3,4,38521.16,42615.62,45549.35125000001,3792.0893907784593
2024-01-12 04:00:00,10361.01,1190.18,5883.62,1307.5,10558.56,2749.64,5724.6,1140.8,38915.91,2024,1,12,4,4,38016.75,43374.01,45363.597083333334,4006.413268579178
2024-01-12 05:00:00,10439.57,1220.34,5999.06,1384.52,12080.42,2797.93,5900.51,1185.91,41008.26,2024,1,12,5,4,38915.91,44512.81,45217.574166666665,4101.507491921217
2024-01-12 06:00:00,10858.67,1371.26,6085.62,1500.76,14211.58,2949.13,6359.94,1251.33,44588.29,2024,1,12,6,4,41008.26,47333.61,45103.18583333333,4078.1428188937375
2024-01-12 07:00:00,11383.79,1609.15,6173.33,1634.42,16662.48,3213.45,7103.31,1349.38,49129.31,2024,1,12,7,4,44588.29,51224.59,45015.8825,3962.179272359448
2024-01-12 08:00:00,11651.11,1788.49,6265.34,1639.76,18309.7,3323.67,7642.28,1396.96,52017.32,2024,1,12,8,4,49129.31,52637.11,44990.05791666667,3912.0488245285355
2024-01-12 09:00:00,11862.52,1927.21,6342.98,1681.58,18827.89,3319.52,7821.93,1379.73,53163.38,2024,1,12,9,4,52017.32,51492.5,45059.67791666667,4045.394656361872
2024-01-12 10:00:00,12024.24,1991.86,6407.03,1718.0,18616.54,3315.14,7818.44,1348.75,53240.0,2024,1,12,10,4,53163.38,49768.6,45204.31958333333,4276.536720545928
2024-01-12 11:00:00,12192.53,1974.83,6539.87,1666.33,18311.0,3206.54,7735.63,1327.44,52954.17,2024,1,12,11,4,53240.0,47921.3,45414.0225,4531.361331048713
2024-01-12 12:00:00,12324.68,1938.0,6443.92,1618.1,17761.3,3161.38,7631.79,1301.9,52181.08,2024,1,12,12,4,52954.17,46370.65,45656.12375,4735.323483998857
2024-01-12 13:00:00,12330.39,1959.53,6363.25,1557.85,17217.38,3116.05,7498.17,1267.17,51309.8,2024,1,12,13,4,52181.08,45166.17,45912.10833333334,4871.77746936607
2024-01-12 14:00:00,12294.07,1908.09,6288.87,1498.18,16372.87,3098.92,7343.27,1231.45,50035.71,2024,1,12,14,4,51309.8,44826.44,46129.16125,4936.913703579769
2024-01-12 15:00:00,12238.73,1865.79,6235.68,1446.11,15479.85,3114.36,7246.17,1203.83,48830.51,2024,1,12,15,4,50035.71,44612.06,46304.93,4955.611252012134
2024-01-12 16:00:00,12262.55,1822.32,6180.09,1423.9,14989.75,3129.96,7228.92,1198.07,48235.55,2024,1,12,16,4,48830.51,44651.43,46454.26833333333,4957.619919362282
2024-01-12 17:00:00,12298.47,1889.15,6132.17,1417.24,15001.88,3202.14,7394.2,1206.1,48541.35,2024,1,12,17,4,48235.55,45109.13,46597.277500000004,4966.625855417966
2024-01-12 18:00:00,12702.3,1992.9,6124.48,1451.66,15812.69,3285.16,7798.55,1232.72,50400.47,2024,1,12,18,4,48541.35,46230.85,46771.011666666665,5025.825320674801
2024-01-12 19:00:00,13212.36,2165.82,6251.16,1530.33,16903.94,3528.68,8334.61,1314.42,53241.31,2024,1,12,19,4,50400.47,47617.66,47005.330416666664,5195.254456772316
2024-01-12 20:00:00,13335.95,2218.95,6313.16,1551.84,17285.52,3579.36,8569.08,1362.25,54216.11,2024,1,12,20,4,53241.31,47329.65,47292.26625000001,5400.078787237465
2024-01-12 21:00:00,13330.87,2259.94,6293.86,1531.06,17471.58,3623.11,8641.84,1401.09,54553.35,2024,1,12,21,4,54216.11,46906.74,47610.875,5598.283901548663
2024-01-12 22:00:00,13298.53,2290.09,6363.57,1542.92,17432.89,3555.26,8684.6,1413.5,54581.35,2024,1,12,22,4,54553.35,45541.31,47987.543333333335,5754.9121793251325
2024-01-12 23:00:00,13083.5,2256.72,6308.03,1520.02,17084.21,3640.7,8503.16,1407.98,53804.32,2024,1,12,23,4,54581.35,43447.03,48419.097083333334,5787.866726217544
2024-01-13 00:00:00,12849.61,2236.21,6191.74,1491.18,16645.78,3589.59,8338.06,1373.5,52715.67,2024,1,13,0,5,53804.32,41188.07,48899.41375,5638.077517983374
2024-01-13 01:00:00,12497.36,2195.36,6175.04,1460.77,16116.16,3485.02,8461.67,1420.81,51812.17,2024,1,13,1,5,52715.67,39384.8,49417.220833333326,5285.926393321854
2024-01-13 02:00:00,12359.9,2199.03,6208.71,1467.91,15964.29,3443.55,8432.97,1437.81,51514.16,2024,1,13,2,5,51812.17,38521.16,49958.59583333333,4760.719424210108
2024-01-13 03:00:00,12333.45,2195.34,6241.97,1473.76,15903.73,3417.1,8500.18,1449.12,51514.65,2024,1,13,3,5,51514.16,38016.75,50521.00833333333,4029.805109150596
2024-01-13 04:00:00,12377.48,2215.13,6258.23,1480.65,15934.11,3454.66,8616.51,1463.5,51800.26,2024,1,13,4,5,51514.65,38915.91,51057.856250000004,3186.560180652512
2024-01-13 05:00:00,12591.55,2276.39,6288.75,1501.79,16216.45,3431.13,8805.37,1494.33,52605.76,2024,1,13,5,5,51800.26,41008.26,51541.08541666667,2371.4166012524174
2024-01-13 06:00:00,12879.1,2343.67,6350.65,1531.48,16608.07,3598.02,9117.63,1531.38,53960.0,2024,1,13,6,5,52605.76,44588.29,51931.573333333334,1901.868968260434
2024-01-13 07:00:00,13384.27,2427.46,6314.79,1570.69,17216.13,3722.33,9553.61,1587.31,55776.58,2024,1,13,7,5,53960.0,49129.31,52208.542916666665,1959.1894180247
2024-01-13 08:00:00,13793.15,2482.37,6313.98,1607.24,17727.88,3831.86,9966.41,1641.36,57364.24,2024,1,13,8,5,55776.58,52017.32,52431.331249999996,2222.77879218848
2024-01-13 09:00:00,13752.4,2477.24,6365.08,1585.15,17587.19,3934.87,9835.89,1609.35,57147.17,2024,1,13,9,5,57364.24,53163.38,52597.3225,2419.837519867578
2024-01-13 10:00:00,13359.06,2312.73,6325.49,1516.24,16803.11,3773.89,9197.29,1540.13,54827.94,2024,1,13,10,5,57147.17,53240.0,52663.486666666664,2459.556947150349
2024-01-13 11:00:00,12841.09,2130.51,6242.46,1449.18,15976.8,3466.63,8505.99,1449.41,52062.08,2024,1,13,11,5,54827.94,52954.17,52626.31625,2461.7129285163687
2024-01-13 12:00:00,12337.25,1955.16,6191.39,1400.69,14976.44,3207.99,7992.09,1365.89,49426.91,2024,1,13,12,5,52062.08,52181.08,52511.55916666667,2546.119015915819
2024-01-13 13:00:00,11868.42,1806.44,6085.86,1364.78,13926.55,3113.24,7656.24,1294.81,47116.34,2024,1,13,13,5,49426.91,51309.8,52336.831666666665,2766.5239449480955
2024-01-13 14:00:00,11515.87,1695.57,6089.99,1344.13,13068.21,3054.48,7451.18,1241.32,45460.77,2024,1,13,14,5,47116.34,50035.71,52146.20916666667,3072.6495831008547
2024-01-13 15:00:00,11249.87,1609.4,6106.09,1343.88,12611.28,3140.86,7364.5,1202.02,44627.89,2024,1,13,15,5,45460.77,48830.51,51971.1,3374.729492761335
